clean_text,y
estuvimos noches en este hotel con unos amigos eramos parejas cada uno con habitacion doble llegamos y el aire acondicionado no funcionaba pasamos por una ola de calor en esta fecha reclamamos y no nos dieron ninguna solucion la habitacion es extremadamente pequña con la television rota y con sabanas almohadas y colchas rotas sucias y muuuy viejas ademas de algo sucias por la noche sobre las de la mañana desperté y fui al baño habia un olor tan horrible a alcantarilla que inundaba toda la habitacion tan intenso que incluso llegué a vomitar dormimos como pudimos y a la mañana siguiente estuvimos entre idas y venidas y discutir con la recepcionista horas para que nos cambiara de habitacion y cual fué mi sorpresa cuando al cabo de un rato bajamos y vimos como le entregaban la llave de la habitacion a otras personas sin repararloen la habitacion nueva las toallas estaban sucias con manchas amarillas rotas y totalmente empapadas como recien mojadas sinceramente estaba deseando salir de allí asi que considero que fué un dinero mas que tirado a la basura porque con la oferta hotelera que hay en granada es absurdo quedarse en un cuchitril como ese,0
no se os ocurra comer allí de un grupo de personas la mitad con gastroenteritispatatas fritas en todas las comidas y cenas durante dias fruta en sólo dos de las comidas ningún dia se podia elegir nada y las pinzas para sacar las tostadas del desayuno se tenian que pedir cada vez la confitura de melocotón aunque sin caducar con moho la limpieza de la habitación correcta hasta que nos asomamos debajo de la cama pelusas como en el oeste y puede que de ahí las picaduras las literas sin escalera para habernos matado aparte una de las recepcionistas nos queria endosar entradas a un pub super cutre por euros pero no picamos porque indagamos,0
un poco caro para lo que ofrece toallas y sábanas con manchas permanentes buena ubicación en el centro de granada,0
brevemente la atención fue correcta en la recepción pero llegué con mi madre de años y una hermana discapacitada a las de la mañana el horario de check in es a las hs como indican en la reserva con lo cual esperaba una atención que no me brindaron al regresar a las hs no solamente faltaban las tohallas en la habitacion que nos asignaron en el segundo piso sino que las camas no estaban listas personalmente se las debí solicitar a la mucama no esta bien diseñada la circulacion vertical del hotel para acceder al ascensor hay que subir medio nivel de escaleras y el luego otro medio nivel hasta la habitacion que nos asignaron la habitacion era interna y con una pequeña ventana desde la cual se podia ver a pocos metros la ventana y al vecino de enfrente y desde luego sus conversaciones sabanas y tohallas rotas habitacion mal iluminada artificialmente obviamente la calle de acceso al hotel es muy estrecha y hay que tener mucho cuidado con los automoviles ya que no esta demarcada la circulacion peatonal,0
si el hotel por llamarlo de alguna manera por si solo ya es lo mas cutre que he visto en mi vida lo peor llega por la noche cuando salen los alegres visitantes de una discoteca que hay justo al lado fui con unos amigos de alicante y la primera noche a pesar del asco que me daba la cama me acosté y dormi hasta las luego fue imposible no me cambiaron de habitacion tuve que buscar otro hotel y este ya estaba pagado con lo que no me devolvieron ni un euro espero que no vuelvan a timar a nadie mas,0
ubicación muy céntrica con el inconveniente de que justo pared con pared hay una discoteca con lo que a partir de ciertas horas y hasta las de la mañana es imposible dormir además la calle es paso obligado para la salida de un garaje y al ser esta adoquinada da la impresión que los coches pasan al lado de la oreja por lo que creo que a las habitaciones y al menos se les olvidó insonorizarlas lasamplias habitaciones y más que habitaciones son madrigueras es decir la mínima expresión de limpieza lo justito adelantos tecnológicos conexión a internet y corriente a v eso sí todos con enchufe los televisores en el siguiente enlace teneis como son de los antiguos y sin tdt o sea no hay televisoresigual hay que pedir el mando y el tdt en recepción hotelcasablancagranada comeshotelgranadagaleria de lo mejor del hotel el luminoso aporta una luz extraordinaria lo que tampoco ayuda a que puedas dormir restaurante y cafetería no existen eso sí lo mejor es que si tienes contratado el desayuno y alguna comida te mandan a un restaurante a ó metros donde se come realmente bien un consejo las páginas web conviene actualizarlas de vez en cuandoen definitiva todo un referente para el turismo en granada,0
el hotel está muy descuidado la verdad que nos salió barato pero la limpieza dejaba mucho que desear encontré pelos largos entre las sábanas la primera noche y también en la bañera los colchones eran bastante malos se duerme mal los recepcionistas si que fueron amables con nosotros en cuanto a preguntas que le hicimos sobre la ciudad y su ubicación tambien es muy buena,0
me encuentro en estos momentos en el hotel y efectivamente lo primero que hago es poner mi crítica y leer la de los demás fallo el no leerlas antes de venir por que es increíble lo que me encuentro puerta que abre rozando la cama para empezar siguiendo con que la cama es lo único que cabe en la habitación seguimos con unas sabanas manchadas y colcha además de vieja y roída quemada por cigarros no he tenido oportunidad de probar el aire por lo que no opinare de ello pasemos al cuarto de baño chico por favor he visto cosas chicas mas grande que esto ducha pésima lavabo roto y mueble carcomido pésima limpieza y la escobilla bueno la iluminación es otro tema el hotel en sí parece una residencia típica de estudiantes o ancianos y de baja categoría la ubicación si está en el centro pero seguramente en la calle más fea que haya visto espero que esto al menos os sirva a los demás para buscar un lugar un poco mejor no hagáis caso a las fotos de su web puede ser que tengan habitaciones como aparecen en las fotos pero desde luego yo solo las he visto en las fotos,0
el hotel es de lo peor que he estado sabía que no iba a un hotelazo pero la habitación es la cama porque no cabe nada más casi es imposible abrir la maleta el aire acondicionado es inexistente el aparato que se supone que es el aire no enfria salvo que pongas la mano al lado y hace un ruido insoportable vamos que yo fui habiendo ola de calor y no se lo recomiendo a nadie el ascensor se coge en la entreplanta y se deja entre plantas tienes que subir bajar escaleras con el maletón,0
precioso edificio del siglo xviii sus trabajadores del turno de día te ofrecen un trato muy acorde con la edad del edificio tan solo eché en falta que me pisaran la cabeza a modo de bienvenida el precio está bien si fuera spa se escucha de todo en la habitación camas sueltas manchas sospechosas en la ropa de cama y en las cortinas olores de la cocina de la vecina así como de su cuarto de baño el desayuno no está incluido tal vez por eso te ponen el pan del día anterior en la recepción tienen colgados cuadros de escudos de sus apellidos cuyas iniciales corresponden con las de un comentario positivo de esta pagina casualidad hay infinitas maneras de pasarlo mal sin tener que pagar un saludo,0
empezaré alabando la privilegiada ubicación de este hostal en pleno casco antiguo de cádiz ya que es lo único positivo que se puede destacar de este tugurio la habitacion era pequeña de mobiliario vetusto sucia olía mal a viejo el colchón estaba roído y amarillento en el cuarto de baño no te podías ni dar la vuelta en fin el hostal de los horrores jamás había pagado tanto en un hostal por un servicio tan pésimo para colmo las puertas eran de papel escuchándose absolutamente todo y siendo imposible dormir pero lo peor de todo es su personal cuando fui a quejarme de la habitación uno de los encargados me trató fatal rudo sin educación y lo que es peor con un tono amenazante con lo que nos fuimos antes de acabar nuestra estancia el peor hostal que he visitado en mi vida no se lo recomendaría ni al peor de mis enemigos,0
lo único realmente destacable de este hostal es que esta su localización por dentro el lugar esta viejo cutre y dejado la habitación es la más pequeña en la que me he alojado sentada en la taza del váter te puedes lavar los dientes a la vez que si alargas la pierna te refrescas los pies en la ducha muy práctico eso si no teniamos sitio en el suelo si quiera para abrir las maletas en la ducha cada vez que me giraba le daba al monomando del agua imaginad el tamaño del plato la cama corta que ya no estrecha que podría ser más común no corta el aire caía a chorro sobre la cama las pareces rozadas y de cualquier color menos blanco en fin que me amargué porque me por la noche he estado en muchísimo lugares modestos pero más curiosos y arreglados que este en las fotos de la web se ve un lugar sencillo pero apañao y no si hubiese habido alguna habitación libre en cadiz o alrrededores que no costasé un potosí nos habriamos cambiado sin dudarlo ah y la guinda del pastel a las de la mañana ruida de obras y radiales que si fuese que estaban haciendo obras en la calle o algun edificio colindante pues te aguantas pero no las estaban haciendo en la tercera planta del hostal es decir sobre nuestras cabezas vaya lo que todos esperamos en nuestras vacaciones en fin,0
coincidiendo con el fin de semana anterior a la visita del papa a madrid estuvimos alojados cuatro noches en este hostal cuando hicimos la reserva días antes aprox no sabíamos que coincidía con el aluvión de peregrinos que había por toda andalucía ahora comprendo el abuso de la tarifa la noche sólo alojamiento en una habitación oscura que daba a un minúsculo patio interior ruido de cañerías horrible y antiguo mobiliario para la calidad de la habitación no me quejaría si el precio hubieran sido pero por es una tomadura de pelo se abusa porque todo cádiz está repleto no ratreé las opiniones pero veo que las malas costumbres de este hostal vienen de tiempo atrás mala atención del personal de recepción sin pizca de profesionalidad mala calidad de la habitación y bastantes exigencias pago garantizado al hacer la reserva pues te piden un número de tarjeta y aunque te quejes de la habitación asignada no te queda otra que aguantar nosotros pedimos un cambio de habitación que se despacharon con un no hay más sitio está todo lleno sin más al reservar nos dijeron que nos darían una de las reformadas recientemente y con más luz no fue ni lo uno ni lo otro es un mal ejemplo para el turismo en la potencia mundial y en la ciudad más antigua de occidente señores del hostal inviertan un poco de los facturados en la aunque sólo sea en mejorar las luces que hay muchos alojamientos amueblados y muy lucidos por españa con muy poco dinero invertido gracias a ikea pinten de blanco quiten muebles inservibles compren nuevas sillas luces toalleros perchitas y reciban un curso de atención al cliente para exibir el certificado del mismo en la recepción al igual que ese de infomática para empresas que tienen y verán cómo cambian las opiniones de los usuarios y clientes un saludo,0
la localización es buena la limpieza y las habitaciones normales dentro del nivel que tiene el establecimiento pero la rudeza y mala educación del personal de recepción es tal que no recomendaría a nadie que se alojara en este hostal si no es absolutamente necesario es una auténtica pena porque el lugar podría mejorar simplemente con la dosis mínima de amabilidad pero los que lo regentan parecen no haber aprendido a dar las gracias el trato al cliente es claramente despectivo hasta el punto de que te hacen olvidar que eres tú el que está pagando por los servicios del hostal rudeza y malos modos gratuitos e innecesarios que me han hecho no desearle lo mismo a otro viajero,0
fuimos tres amigas en carnavales despues de leer las criticas negativas del hotel aun asi arriesgamos y fuimos la peor eleccion de nuestra vida nos amargaron la estancia en cadiz la localización genial eso si lo unico bueno que tenia pero no merece la pena mejor andar un poco mas pero tener una estancia agradable nada mas llegar nos dimos cuenta de su antipatia no saben tratar con el cliente te hablan despectivamente y no te informan de nada al subir a la habitacion pareciamos estar en el siglo xvi pero a lo cutre encima una habitacion sin ventanas al exterior y sin ventilacion la unica ventana que habia daba a medio metro del ascensor con lo cual un jaleo continuo insoportable imposible descansar y la habitacion para ser triple q deciros las celdas de la carcel son mas grandes preguntamos que para no molestar si nos podiamos llevar la llave de la habitacion y se negaron rotundamente no note si entraron en la habitacion pero por sus malas formas tampoco lo dudaria como dicen en otra critica pese al letrero de que estaba abierto h por la noche cuando llamabas para subir a la habitacion tardaban mucho en abrir e incluso les faltaba morderte una noche a las de la madrugada que subimos xq se nos habia olvidao algo y recuerdo q estabamos en fiestas de carnavales nos dijo el mu sinverguenza que la proxima vez q subieramos no nos iba a dejar salir que no eran horas de andar molestando pero que narices se cree bien clarito le dejamos que estaba trabajando y en teoria estaba abierto todo el diano compensa la buena localizacion con el excesivo precio euros hab triple por noxe me parece un timo para lo malo malisimo q esno vayais nunca jamas creedme mejor dormir en la playa,0
estuvimos cuatro días en este hostal y se convirtieron en la peor experiencia que hemos tenido en un hostal me explico nos dieron una habitación pequeña y cochambrosa que daba a un patio de vecinos por el que subían todo tipo de olores era noviembre y no había ningún tipo de calefacción pedimos un calefactor y nos dijeron que en cádiz no hace frío lo que hay es humedad tuvimos que comprar uno las mantas sábanas y almohadas daba auténtica grima utilizarlas alguien estuvo registrando nuestras cosas mientras no estábamos en la habitación si sales a cenar y vuelves algo tarde tienes que esperar media hora en la calle a que la persona que está de guardia te abra la puerta encima te abronca por molestarle por último el día que salimos hicimos el check out con diez minutos de retraso y nos hicieron pagar un día más tuvimos que abonar ese día ya que amenazaron con retenernos hasta que llegara la policía cosa que no podíamos permitirnos ya que perdíamos el tren rellenamos una hoja de reclamaciones y nos fuimos pagando esa estancia de más en resumen un auténtico desastre hemos estado en hoteles y hostales por medio mundo argentina italia uruguay alemania brasil ucrania francia alemania inglaterra irlanda y nunca hemos recibido un trato semejante un auténtico lastre para esa ciudad tan maravillosa que es cádiz y sus gentes saludos,0
la situación es fantastica es lo unico positivoel hostal carisimo para sus prestaciones la ropa de la cama y el cubrecama tenia manchas limpieza poca llegamos pronto para pedir una habitación alta y con vistas a la calle como que aun no tenian las habitaciones limpias dejamos el equipaje y nos fuimos a ver la ciudad al volver nos dieron una habitacion en la planta primera con una pequeña ventana que daba a un patio de luces se pasaron por el forro nuestra petición la limpieza de mi habitación tenia mucho que desear,0
fuimos a este hotel por su situación perfecta en el centro de la ciudad y todo fue medianamente bien hasta el día de nuesta partida nuestro tren salía a las horas y teniamos todo el día para estar en cadiz recogimos la habitación y bajamos con nuestras maletas a recepción para que nos las guardasen y ante nuestra gran sorpresa nos dijeron con muy malos modos que ellos no guardaban maletas razón por la cual tuvimos que estar todo el día en cadiz tirando de la maleta pues en la estación de tren tampoco había consigna todo puro desastre que pena que una ciudad tan maravillosa como cadiz te deje tan mal recuerdo nunca mas volveré a ese hotel,0
ubicado en el barrio del populo muy céntrico el exterior del edificio y su patio interior son muy bonitos no así las habitaciones que están bastante descuidadas las puertas paredes ventanas están estropeadas parecía limpio aunque únicamente estuvimos una noche precio caro para lo que ofrecen,0
este fin de semana estuvimos de ruta por cádiz y la verdad que en un imprevisto que surgió y la ubicación de esta pocilga nos decidimos por este ya prevenido por los comentarios de esta páginalo primero comentaros que trabajo en este sector y con una responsabilidad bastante grande en ella os dejo mi opinión que hace una puerta de entrada del establecimiento a las de la tarde cerradacomo me pregunta el recepcionista antes que nada sin conocer y saber quien soy que no le gusta corrillos en las habitacionescomo puede ofrecer una habitación de fumadoresesta prohibido si no tiene terraza y no la teníasy otra que no y encima no dejar que la otra pareja pudieran entra en mi habitacióncómo un recepcionistao dueño me zampa tan por la cara esta son mis normas y prefiero que no os alojéis a la vez que me esta haciendo el chek inéramos parejas y la verdad que fue una sensación denigrante y absurda ya que no entendíamos nada no se la recomendaría ni al peor de mis enemigo no se con qué clase de derecho se ven este tipo de personajillos ya que te pueden amarga vacaciones que llevas todo el año esperando lo dicho ni se os ocurran ya sea el último lugar de cádiz que la caleta es muy grande y seguro que los perros de allí os tratarán mejorsaludos,0
creer que un hotel es bonito porque el personal es agradable o porque la ubicacion es buena no es la valoracion adecuada primero deberiamos saber si realmente es un hotel o se hace llamar asi y en realidad no lo es por lo general los hoteles presentan instalaciones diferentes a las que a mi en particular me ha tocado elegir los desayunos estan elavorados con productos de muy mala calidad y ademas creo que en caso de un incendio no hay citio por donde poder escapar aveis pensado en todo estoaveis pensado si tubierais un familiar emiplejico por donde podria entrar a estas instalacionesfavor teneis que abrir muy bien los ojos no todo es bonito porque en una habitacion este equipada con una tv de pulgadas pensad en vuestra seguridad en ningun citio he visto una habilitacion comercial solo en uno que es donde esta la recepcion los demas lugares no tienen habilitacion ni constan de verificaciones periodicas vigentes de los organismos de control para las aperturas comerciales en fin esto es una estafa y seria bueno saber quien esta detras de todo esto,0
me alojé con mi pareja en julio de hotel con especial encanto bonita decoración pero la zona de piscina está bastante descuidada me sorprendió que no tuvieran ninguna plancha en todo el hotel para poder prestarme unos minutos las mamparas del baño no se cierran bien son dos puertas con una abertura por la parte inferior que hace que practicamente se inunde el baño habitaciones muy pequeñitas poco espaciosas el desayuno es buffet pero hay muy poca variedad casi nada de bollería sólo croissant bastante variedad de pan pero por lo general bastante flojo es más bien de tipo continental para cenar restaurante con vistas muy bonito pero el servicio es bastante lento comida deliciosa poca variedad de platos y los entrantes como ensaladas a precios de platos principales por persona sinceramente por torre del mar y vélez málaga hay numerosos restaurantes con la misma calidad pero a precios justos,0
titulo así mi crítica porque he leido otra anterior con ese mismo título y me siento muy identificada con todo el artículo celebramos nuestra boda allí el día de octubre de este año definitivamente nos encantó el sitio nada más visitarlo y aunque vimos otros con mayor renombre y confianza catering doña francisquita o lepanto decidimos celebrarlo allíla verdad que desde el primer momento vimos bastante desorganización por parte de m jose y de javier organizadora de eventos y director del hotel respectivamente a pesar de ser pareja no parecía que hablaran mucho entre ellos ya que lo que nos decía uno el otro lo negaba categóricamente desde decirnos en un principio que no había problemas para que tuvieramos ese fin de semana el hotel a nuestra disposición siempre y cuando hicieramos algunas reservas a través de touroperadores por eso de conservar el cupo y después decirnos javier que eso no era posible e incluso la semana anterior a la boda rechazar alguna de nuestras reservas por touroperador diciendo que como no tenían adsl no le habían llegado hasta que maria jose nos dijera que estaban todas las habitaciones en las que había que poner camas supletorias y cunas listas para las familias con niños y despues encontrarnos el mismo día sin las camas ni las cunas realmente tenemos que agradecer la eficiencia y el gran interés mostrado por el resto del equipo desde el chef hasta los camareros y los recepcionistas que enseguida arreglaban todos las fechorías que hacían sus jefes incluso ellos decían que preferían que no estuvieran porque siempre liaban más que otra cosapor contar alguna experiencia más verdaderamente desastrosa decir que una semana antes de la boda tenían el plano de las mesas y gracias a que mi marido es muy puntilloso y se pasó a ver como estaba quedando la decoración el día antes de la boda se dió cuenta que habían montado la sala justo al revés la familia y amigos mas directos al final de la sala incluso había alguna mesa algo separada de las demás con lo que se tuvo que poner mi entonces novio y el chef porque eran los unicos que estaban en el hotel a cambiar toda la sala yo obviamente llamé a esta maravillosa y profesional pareja que llevan el hotel y me dijeron que estaban fuera y que no podían antenderme y que regresarían al dia siguiente bueno pues finalmente el mismo dia de la boda el director del hotel llamó por la mañana a mi marido y le dijo que la culpa fue nuestra por no entregar un plano la respuesta de mi marido fue que hablara con su mujer ya que habíamos enviado el plano una semana antes de la boda por la noche durante la boda fue el momento que cogió para pedirnos disculpas bajo mi punto de vista demasiado tarde pero bueno por supuesto la profesional directora u organizadora de eventos no sé que título ponerle aunque yo mas bien la llamaría la esposa del director del hotel no ha tenido valor para pedir disculpas personalmente envió a su marido que es así como hace las cosas una buena profesional por resumir para no aburrir mas con este catálogo de desastres decir que el sitio es precioso y que a excepción de la dirección y sra el personal está totalmente predispuesto a agradar al cliente pero que si quereis celebrar algo os recomiendo que esteis muy encima de la organización para que todo salga como deseais si es que siguen estos dos señores si no la celebración saldrá fenomenal con que contraten a alguien que tome algo de interés en su trabajo,0
el día de mi boda se convirtió en una autentica pesadilla gracias a que confié la organización del banquete a hotel cortijo bravo desde el trato que recibimos semanas antes del enlace hasta el mismo día del banquete todo resultó ser un completo desastre sintiendonos estafados en todo pues ni la calidad ni el servicio ni los platos que se sirvieron el día del enlace se asemejaban lo más mínimo a lo que nosotros habíamos contratado tengo fotos de los plantos que se sirvieron videos y más de testigos que asistieros al día que se supone ha de ser inolvidable este día desde luego que se ha convertido para mí para mi marido y para mis amigos y familiares en algo inolvidable pues fue un completo desastre en todos los aspectos ni si quiera hemos recibido una disculpa por parte del director del hotel por la mala organización del evento nos sentimos completamente estafados además de desiluionados pues fue un fracaso rotundo yo pasé mitad de la cena discutiendo con la metre y mitad de la cena llorando de impotencia al ver como todo se iba al traste desde luego que no demostraron profesionalidad ninguna ni el director como director ni la metre como encargada del salón y los pocos camareros con los que contamos para el servicio y muchísimo menos con el jefe de cocina nada profesional que no supo estar a la altura de la celebración de una boda,0
volvimos a cortijo bravo con toda la ilusión porque hace un año nos fuimos encantados con la estancia y diciendo a todo el mundo que era un lugar lleno de detalles pero en sólo un año ha perdido gran parte de su encanto y la mayoría de los detalles para empezar al llegar a la habitación doble superior ya que venía nuestra hija de años con nosotros nos encontramos que una de las mesas está en medio con una de las patas rotas y en proceso de montaje le preguntamos a javier director y me dice con toda la tranquilidad que están arreglándola pero ya me podía haber avisado al darme el checkin por cierto el tal javier iba en vaqueros y zapatillas de deporte comprendo que le guste ir casual pero no creo que sea el uniforme para estar en recepción el año pasado teníamos albornoz y zapatillas de baño este año nada nos pusieron sólo bote de gel para una estancia de noches y tres personas tuve que pedir uno más al personal de limpieza cojeaba la mesa central el sofá de la entrada la tele estaba tan baja que no se podía ver desde la cama la colchoneta de la tumbona de la terraza estaba llena de manchas el espejo del baño está tan alto que mi hija no podía verse habitación n el lavabo no tragaba bien y el ruido de la habitación de al lado era insoportable muy mal insonorizado en la piscina no había ni una sombrilla en buen estado y todas estaban rotas tiradas en un rincón una imagen de descuido inadmisible el año pasado nos bajaban brochetas de frutas por cortesía de la casa este año no había ni personal para hacer esos derrochesen el desayuno se acababan la bollería el zumo y los embutidos y tenías que ir reclamándolo y no por falta de iniciativa del personal es que sencillamente han recortado personal de una forma drástica el segundo día el recepcionista hacía de camarero cocinero e iba sudando a chorros daba pena reclamarle algo porque se veía que estaba al de trabajo una de las cosas que nos gustó el año pasado fue la comida pues este año han cambiado a peor la carta han subido los precios y la calidad ha bajado y lo digo con conocimiento porque nos quedamos a comer un día e hicimos una cena con familiares una de las noches gran errorsintiéndolo mucho no volveremos y hemos dejado de recomendarlo entre habitación y carta del restaurante han sido más de en dos días tirados a la basura,0
hola yo estuve en una boda en septiembre de en cortijo bravo la verdad es que la apariencia del hotel es maravillosa algo precioso pero el servicio qué horror a mi amiga se encargaron de fastidiarle el dia mas feliz de su vida era una cosa detras de otra no paró en ningun momento de llorar que dia mas amargo le hicieron pasar camareros que tiraban bandejas en cadena hasta de una vez manchaban a los invitados y para rematar cuando la novia comienza a repartir los detallitos empiezan los camareros de forma apresurada a desmontar todas las mesas levantando a los invitados gente de pie la novia a medias le sobraron la mayoria de los detallitos la gente tuvo que ir a buscarla para entregarle el sobre qué horror en medio de ese caos todos nerviosos no paraba de llorar y le ponen la cancion del baile ala ahi a bailar en medio de la tormenta y del follón qué desastre,0
un hotel bastante descuidado sucio con habitaciones muy anticuadas y que necesita una reforma de arriba a abajo estuvimos un fin de semana en pensión completa y deja mucho que desear la verdad nada mas llegar tuvimos que cambiar de habitación por que el baño no funcionaba y la limpieza era bastante mala en cuanto a la comida de mala calidad mucho frito y muy pobre en verduras y pastas todo a la plancha de mala calidad y unas salsas muy grasientas lo único que nos gusto fue una excursión por el parque de doñana a caballo que se organiza en el hotel que la verdad nos encantóel personal de recepción eran simpáticos por lo demás no lo recomiendo hasta que no le reformen,0
después de km de viaje y llegada a las h nos dicen que no tenemos la comida que es cena lo que nos pertenece el primer día extraño verdad después de que nos confirmaran por telef que hasta las h podemos acceder al comedor hotel desatendido parecido a pensión cutre buffet malo escaso y repetitivo personal poco profesional y antipático instalaciones descuidadas habitación sin terraza para dejar toallas y demás ventilación etc como en una cárcel no tienen cartel de habitación ocupada o libre para limpiar,0
las habitaciones son grandes pero echas un desastre el colchón es más viejo que el papa bichos muertos en el cuarto de baño la comida malísima y escasa el pan con sus hormiguitas jugando entre bollo y bollo el hotel en si super desatendido y en vez de un hotel parece un cementerio aunque me invitaran días en el hotel todo gratis no vendría y para mi y mi novia nunca jamás vendré aquí más,0
la habitacion tiene goteras cuando usan la bañera la suite la piscina los gresites se deshacen y con lo que esta llena de fangillo el fondo los escrementos de pajaros son muchisimos y los limpian de vez en cuando el estado en general es muy malo hoteles de estan muchisimo mejor lo peor de todo es que te quejas pides las hojas de reclamaciones y te contestan que esta todo correcto esto no queda asi,0
no sabemos por donde empezar para nada corresponde la categoria de para este hotel hemos estado en hoteles de mucho mejores que éste la fachada del hotel es lamentable aspecto sucio y viejo la piscina pequeñísima y el césped brilla por su ausencia el personal muy poco profesional la habitación al llegar con polvo botellas vacias en los cajones suelo sucio y bañera y lavabo desconchados para colmo una cortinita sucia en la bañera bombillas fundidas la tele se ve mal y los colchones y las almohadas pésimos por no hablar del servicio de limpieza que ni reponen los geles ni cambian las toallas la pensión completa un gran error desde el desayuno hasta la cena muy poca variedad de comida y encima no reponen las bandejas que se agotan apenas hay fruta no hay helados en el desayuno apenas hay bolleria sólo bollitos de leche y sólo zumo de piña las comidas no tienen su nombre puesto en fin el peor buffet con diferencia en el que hemos comido en general las zonas comunes muy descuidadas fuentes secas y rotas hotel sin animación y lejos de la playa nosotros nos sentimos estafados porque hemos pagado un y este hotel sólo debería tener esperamos que os sea útil nuesta opinión salva y lourdes,0
el hotel está muy descuidado por fuera está muy sucio las paredes están sin pintar hace tiempo y muchisimos excrementos de pájaro la piscina es pequeña los azulejos del suelos la mayoría están despegados el agua muy sucia y el cesped poco cuidado el bufet tiene poca variedad de comida pero excepto el zumo lo demás es bastante bueno las habitaciones tiene bastante polvo las puertas mesas y de la reposición de geles y demás ni se acuerdan la única limpieza que le hacen a la habitación de un día para otro es fregar el suelo y hacer las camas está bastante lejos de la playa a unos minutos a paso ligerito,0
bien aqui estoy otra vez intentando ser lo mas objetivo posible a la hora de comentar sobre cada establecimiento que voy visitando deciros que este hotel que en apariencia bonita y rustico por fuera la verdad que es agradable a la vista las habitaciones estan bien la piscina mas bien pequeña muy bien la piscinita para niños que por lo menos la atencion de la chica y chico de recepcion deja muchisimo que desear entramos en ascensor y olalaaaaaaaaa mosquitos estampados en las paredes de este por supuesto junto con su sangre que asco por dios en cualquier instalacion del hotel te aptrapan los mosquitos pero claro no es de extrañar porque segun la respuesta de la chica de recepcion cuando nos quejamos de tanto mosquito es que esta el parque de doñana al lado es decir que si el vecino tiene la musica alta yo me aguanto y no hago mas nada por lo menos unos enchufes para mosquitos que menos unas mosquiteras en ciertas zonas por supuesto en habitaciones no se algo que te de a entender que al menos intentos aplacar estas plagas de mosquitos en fin que fuimos a comprar unos enchufes de esos antimosquitos autan spray y crema de esa antiinflamatoria para las picaduras deciros que el comedor muy bien eh comida abundante rica y bien como siempre espero que por lo menos a un apersona le haya ayudado como siempre escribo lo que me resulta mas significativo intentando contar mi realidad sobre mis visitas a estos establecimientos para acabar con la falsa publicidad y las medias verdades como siempre amigos gracias y un saludo,0
este es el peor hotel donde me eh hospedado en más de años que llevo viajando el precio de esta porquería que se clasifica de estrellas es un robo y no le llega ni a la punta del tacón a un hotellucho de dos estrellas el personal es más ignorante que una persona analfabeta y sin educación y la directora es una inepta en su capacidad que no tiene ganas de ver los fallos de esa porquería de hotel al pedirles una hoja de reclamación se negó y después no ha querido contestar a mis correos para iniciar el trámite de una queja,0
en hotel esta muy descuidado las habitaciones son amplias y la limpieza deja mucho q desear nos dieron una habitacion que era muy antigua y habia moskitas en en baño la bañera estaba sucia y la cisterna estaba rota nos cambiamos de habitacion y nos en contramos una cucaracha la comida es de calidad baja y poco variada,0
estuve en agosto en este hotel el personal es encantador de lo mejorcito y las habitaciones n estan mal lo peor son las zonas comunes las piscina muy pequeña yo fui con el todo incluido y las bebidas alcoholicas son de marcas q ns las conoce ni quien las fabrico y encima el horario es hasta las q habia q cenar a ls para q t diera tiempo tomarte algo encima en el bar no hay ningun camarero cada vez q queria algo tenias q yamar por telefono para que subieran n hay animacion por lo tanto un poco aburrido el bar esta lleno de hormigas los patios muy descuidados y las fuentes q adorna uno de los patios esta seca rota y sucia y con las luces de navidad todavia puesta y tan bonita q esta la fachada en la foto pues esta vieja estropeada sucia la comida buena parece casera,0
